FigFam	description	X196.non.day.7	X200.non.day.7	X188.non.day.7	X190.non.day.7	X191.non.day.7	X197.non.day.7	X187.carb.day.7	X189.carb.day.7	X192.carb.day.7	X194.carb.day.7	X195.carb.day.7	X198.carb.day.7	Pvalues	Qvalues	fold_change	
"FIG00058669_Dephospho-CoA_kinase_archaeal,_predicted_(EC_2.7.1.24)_"	FIG00058669	"Dephospho-CoA_kinase_archaeal,_predicted_(EC_2.7.1.24)_"	0	35.2	49	47.9	18.7	26	108.7	4.7	25.1	17	15.8	20.2	0.910100638	0.900866408	1.083144796
"FIG00002352_Phytochrome,_two-component_sensor_histidine_kinase_(EC_2.7.3.-)_"	FIG00002352	"Phytochrome,_two-component_sensor_histidine_kinase_(EC_2.7.3.-)_"	91.2	33.2	86.7	70.3	64.8	259.7	376.9	29.2	113.8	44.2	47.4	35.9	0.909492317	0.900866408	1.068493151
FIG01394408_putative_two-component_system_sensor_histidine_kinase/response_regulator_fusion_protein_	FIG01394408	putative_two-component_system_sensor_histidine_kinase/response_regulator_fusion_protein_	0	0	0	0	15.7	6.5	14.5	3.8	5.6	0	0	1.4	0.910812521	0.900866408	1.13963964
FIG01367040_Probable_exosome_complex_RNA-binding_protein_1_	FIG01367040	Probable_exosome_complex_RNA-binding_protein_1_	28.5	24.9	41.3	59.2	18.7	19.5	50.6	4.7	31.7	22.1	39.5	28.8	0.914035307	0.900866408	-1.082863585
FIG00001882_6-phospho-beta-glucosidase_(EC_3.2.1.86)_	FIG00001882	6-phospho-beta-glucosidase_(EC_3.2.1.86)_	1941.4	665.8	828.6	246.1	1396.7	1779.1	3754.4	744.3	1053.6	263	537.8	151.4	0.913627287	0.900866408	-1.054300869
FIG00002291_Hemolysin_activation/secretion_protein_associated_with_VreARI_signalling_system_	FIG00002291	Hemolysin_activation/secretion_protein_associated_with_VreARI_signalling_system_	45.5	174.2	60.2	0	548.4	19.5	449.5	44.5	106.4	20.3	158.2	17.3	0.924414312	0.900866408	-1.064807837
"FIG00001277_3-oxoacyl-[acyl-carrier-protein]_synthase,_KASI_(EC_2.3.1.41)_"	FIG00001277	"3-oxoacyl-[acyl-carrier-protein]_synthase,_KASI_(EC_2.3.1.41)_"	45.6	6.2	3.8	43.1	40.3	78	108.7	36.9	38.2	11.9	23.7	12.9	0.915042223	0.900866408	1.070506912
FIG00024396_LysR_family_transcriptional_regulator_STM3121_	FIG00024396	LysR_family_transcriptional_regulator_STM3121_	5.7	70.5	3.8	0	11.8	0	14.5	23.7	22.4	20.3	15.8	4.3	0.921606793	0.900866408	1.100217865
FIG00513101_Protease_(EC_3.4.-.-)_	FIG00513101	Protease_(EC_3.4.-.-)_	267.7	99.4	128.2	48	101.2	753.2	434.5	90.5	479.6	213.8	39.5	70.8	0.927800893	0.900866408	-1.051930458
FIG01321193_FIG00402702:_hypothetical_protein_	FIG01321193	FIG00402702:_hypothetical_protein_	39.9	6.2	22.6	1.6	35.4	19.5	50.7	6.5	5.5	52.5	7.9	14.5	0.909354204	0.900866408	1.099041534
FIG00649842_FIG00649844:_hypothetical_protein_	FIG00649842	FIG00649844:_hypothetical_protein_	96.8	2.1	26.4	20.8	47.2	259.7	94.1	12.2	161.4	8.5	118.7	33.2	0.928095141	0.900866408	-1.05816398
FIG00000710_Alkyl_hydroperoxide_reductase_protein_C_(EC_1.6.4.-)_	FIG00000710	Alkyl_hydroperoxide_reductase_protein_C_(EC_1.6.4.-)_	153.7	130.7	64.1	54.3	41.4	194.9	260.9	104.1	120.3	110.2	47.5	28.9	0.926257822	0.900866408	1.051322172
"FIG01309490_putative_oxidoreductase,_Fe-S_subunit_"	FIG01309490	"putative_oxidoreductase,_Fe-S_subunit_"	5.7	8.3	18.9	0	13.7	32.5	14.5	27.5	15.9	13.6	0	0	0.917538308	0.900866408	-1.106293706
FIG00005595_Copper_chaperone_	FIG00005595	Copper_chaperone_	22.8	2.1	0	3.2	4.9	19.5	29	2.8	7.5	3.4	7.9	7.2	0.920698713	0.900866408	1.100952381
FIG00007442_SsnA_protein_	FIG00007442	SsnA_protein_	102.5	0	0	22.4	5.9	39	86.9	20.8	9.3	13.6	0	24.6	0.92373916	0.900866408	-1.094072165
"FIG01417714_glycoside_hydrolase_family_2,_sugar_binding_"	FIG01417714	"glycoside_hydrolase_family_2,_sugar_binding_"	125.3	20.7	414.4	87.9	115	1188.2	1007.7	63.4	434.8	123.8	158.2	47.6	0.917690258	0.900866408	-1.063198039
FIG01232020_FIG01232021:_hypothetical_protein_	FIG01232020	FIG01232021:_hypothetical_protein_	0	4.2	3.8	0	0	0	7.2	0.9	0.9	0	0	0	0.918103333	0.900866408	1.125
FIG01272192_Sulfate_transport_system_permease_protein_CysW_	FIG01272192	Sulfate_transport_system_permease_protein_CysW_	28.5	10.3	15.1	6.4	37.2	233.8	43.4	5.6	119.5	118.7	15.8	5.6	0.92774612	0.900866408	-1.073558004
FIG00453665_FAD_dependent_oxidoreductase_	FIG00453665	FAD_dependent_oxidoreductase_	22.8	4.2	15.1	9.6	59	97.3	115.9	12.3	56.9	15.3	7.9	15.9	0.914539423	0.900866408	1.077884615
FIG00673828_phosphoesterase_	FIG00673828	phosphoesterase_	5.7	4.1	18.9	0	26.5	71.4	36.2	5.6	59.7	0	7.9	7.2	0.929039622	0.900866408	-1.085763293
FIG00936106_FIG00936107:_hypothetical_protein_	FIG00936106	FIG00936107:_hypothetical_protein_	11.4	14.5	3.8	6.4	12.7	91	43.4	3.8	33.7	8.5	31.6	7.2	0.912129478	0.900866408	-1.090483619
FIG00936810_FIG00936811:_hypothetical_protein_	FIG00936810	FIG00936811:_hypothetical_protein_	0	4.2	0	0	5.9	13	21.7	0	3.7	0	0	0	0.916099397	0.900866408	1.0995671
FIG00038982_FIG038982:_hypothetical_protein_	FIG00038982	FIG038982:_hypothetical_protein_	0	2.1	7.5	1.6	1	6.5	0	3.8	3.7	3.4	0	5.8	0.916780958	0.900866408	-1.119760479
FIG00938621_FIG00938623:_hypothetical_protein_	FIG00938621	FIG00938623:_hypothetical_protein_	506.7	170	1736.7	162.9	905	1142.7	2327	288.2	1657.1	281.5	173.9	125.8	0.926097544	0.900866408	1.049632353
FIG00897573_FIG00897575:_hypothetical_protein_	FIG00897573	FIG00897575:_hypothetical_protein_	68.3	41.5	30.1	150.1	51.1	77.9	72.4	28.4	56.9	1.7	182	56.3	0.929275113	0.900866408	-1.053557958
"FIG00654848_membrane_protein,_inferred_for_ABFAE_pathway_"	FIG00654848	"membrane_protein,_inferred_for_ABFAE_pathway_"	5.7	2.1	0	3.2	8.8	13	7.2	1.8	7.5	0	15.8	4.3	0.907927234	0.900866408	1.115853659
FIG00002186_CO_dehydrogenase_accessory_protein_CooC_(nickel_insertion)_	FIG00002186	CO_dehydrogenase_accessory_protein_CooC_(nickel_insertion)_	4719.5	2316.1	1462	645.8	1586.6	4402.7	8103.3	1267.7	1720.1	2074.3	1961.3	652.2	0.925437291	0.900866408	1.042702228
FIG01032334_Archaeal/vacuolar-type_H+-ATPase_subunit_H_	FIG01032334	Archaeal/vacuolar-type_H+-ATPase_subunit_H_	1389.3	352.5	459.9	378.8	378.9	1311.9	1441.7	405.7	937.6	973.6	411.2	273.9	0.930045431	0.90091793	1.040362419
"FIG00093200_Proteasome_subunit_beta_(EC_3.4.25.1),_archaeal_"	FIG00093200	"Proteasome_subunit_beta_(EC_3.4.25.1),_archaeal_"	85.4	49.8	79.1	84.7	69.8	64.9	202.9	12.3	55.9	64.4	47.4	73.8	0.930066295	0.90091793	1.05303205
"FIG00554610_Transcriptional_regulator,_MarR_family_"	FIG00554610	"Transcriptional_regulator,_MarR_family_"	125.4	47.8	52.9	43.2	194.9	240.4	304.1	109.5	132.7	59.4	63.2	69.2	0.930636349	0.90138051	1.047544706
FIG00939029_FIG00939030:_hypothetical_protein_	FIG00939029	FIG00939030:_hypothetical_protein_	11.4	0	0	6.4	16.6	13	28.9	0.9	10.2	0	0	2.8	0.930853719	0.901501434	-1.107476636
FIG01612199_inosine_monophosphate_dehydrogenase_(guaB-2)_	FIG01612199	inosine_monophosphate_dehydrogenase_(guaB-2)_	17.1	0	3.8	19.2	15.7	13	36.2	2.8	14	1.7	7.9	1.4	0.93183507	0.90155575	-1.075
FIG00000274_tRNA-guanine_transglycosylase_(EC_2.4.2.29)_	FIG00000274	tRNA-guanine_transglycosylase_(EC_2.4.2.29)_	2312.2	715.3	1247.6	556.2	1379.8	3247.1	2934.3	775.3	2987.4	952	1296.9	869.1	0.931652639	0.90155575	1.03772388
FIG01054976_copper_amine_oxidase-like_	FIG01054976	copper_amine_oxidase-like_	28.5	37.3	64.1	8	47.2	129.9	72.3	32.2	122.3	64.5	0	5.6	0.931070904	0.90155575	-1.060963287
FIG00067750_Metal-dependent_hydrolases_of_the_beta-lactamase_superfamily_II_	FIG00067750	Metal-dependent_hydrolases_of_the_beta-lactamase_superfamily_II_	11.4	0	7.5	6.4	16.6	175.4	152.2	5.6	15.8	5.1	39.5	13	0.931666409	0.90155575	1.063966866
"FIG00059280_Zinc_ABC_transporter,_ATP-binding_protein_ZnuC_"	FIG00059280	"Zinc_ABC_transporter,_ATP-binding_protein_ZnuC_"	125.4	114.2	147	17.6	142.8	551.9	173.5	117.3	418.8	172.9	126.6	140	0.931718068	0.90155575	1.045682046
"FIG00005860_SusD,_outer_membrane_protein_"	FIG00005860	"SusD,_outer_membrane_protein_"	5134.5	1169.5	6377.9	682.4	4187.5	8226.5	11301.6	1145.9	8183.3	1853.6	3014.3	1310.3	0.931647586	0.90155575	1.039983242
FIG01221260_FIG01221261:_hypothetical_protein_	FIG01221260	FIG01221261:_hypothetical_protein_	0	0	0	0	0	19.5	0	0	0	1.7	0	15.9	0.931801023	0.90155575	-1.107954545
FIG00075702_Glycerol_kinase_(EC_2.7.1.30)_	FIG00075702	Glycerol_kinase_(EC_2.7.1.30)_	7679.8	2677.6	4600	2790.1	3822.1	8597.1	8450.3	2289.6	7910.4	3075.3	4524.6	2911.3	0.931223308	0.90155575	-1.034470106
FIG00959676_Endonuclease/Exonuclease/phosphatase_family_protein_	FIG00959676	Endonuclease/Exonuclease/phosphatase_family_protein_	0	2.1	3.8	35.1	2	6.5	14.5	0	4.7	0	15.8	10.1	0.931705238	0.90155575	-1.097560976
"FIG00013499_Arabinogalactan_endo-1,4-beta-galactosidase_(EC_3.2.1.89)_"	FIG00013499	"Arabinogalactan_endo-1,4-beta-galactosidase_(EC_3.2.1.89)_"	0	0	0	9.6	0	0	0	0	0	0	0	8.7	0.93149778	0.90155575	-1.103448276
"FIG00614445_Endo-1,4-beta-xylanase(_EC:3.2.1.8_)_"	FIG00614445	"Endo-1,4-beta-xylanase(_EC:3.2.1.8_)_"	96.8	60.1	0	12.8	53.1	58.4	72.4	15.1	18.6	6.8	55.4	96.9	0.931984924	0.901611209	-1.060331825
FIG00138239_tRNA:m(5)U-54_MTase_gid_	FIG00138239	tRNA:m(5)U-54_MTase_gid_	723.4	114.4	169.7	207.6	202.6	721.2	738.4	97.5	546.7	168.1	332	166.7	0.932308946	0.901656108	-1.043671318
FIG01304509_Biotin_carboxyl_carrier_protein_of_methylmalonyl-CoA_decarboxylase;_Biotin_carboxyl_carrier_protein_	FIG01304509	Biotin_carboxyl_carrier_protein_of_methylmalonyl-CoA_decarboxylase;_Biotin_carboxyl_carrier_protein_	62.7	22.7	18.8	76.7	18.6	45.5	36.2	2.8	121.3	8.5	47.4	46.2	0.93230436	0.901656108	1.071020408
FIG00000268_GTP-binding_protein_TypA/BipA_	FIG00000268	GTP-binding_protein_TypA/BipA_	9866.4	2504.7	6371	2098.8	4544.9	12921.6	12893.8	2621.2	9912.3	4545.5	4659	2352.5	0.932274276	0.901656108	-1.03577464
FIG00647069_FIG00647071:_hypothetical_protein_	FIG00647069	FIG00647071:_hypothetical_protein_	45.6	31.2	188.3	16	184.7	318.2	362.2	139.2	98.8	78.1	55.4	12.9	0.932638236	0.901764447	-1.050093758
"FIG00057987_Pyruvate:ferredoxin_oxidoreductase,_delta_subunit_(EC_1.2.7.1)_"	FIG00057987	"Pyruvate:ferredoxin_oxidoreductase,_delta_subunit_(EC_1.2.7.1)_"	74.1	47.8	71.5	51.1	47.2	123.4	130.4	37.8	63.3	45.8	71.1	47.7	0.932626788	0.901764447	-1.047967685
FIG01300842_SSU_ribosomal_protein_S21e_	FIG01300842	SSU_ribosomal_protein_S21e_	0	0	3.8	4.8	21.6	0	21.7	0	5.6	5.1	0	1.4	0.932736025	0.901764447	1.119205298
"FIG00137803_Acetyl-CoA_synthase_corrinoid_iron-sulfur_protein,_small_subunit_"	FIG00137803	"Acetyl-CoA_synthase_corrinoid_iron-sulfur_protein,_small_subunit_"	6996.4	1959.4	1691.5	706.3	1545.8	5213.8	9669.8	1413.5	2225.3	2688.3	1953.8	864.4	0.932831151	0.901764447	1.038750745
FIG00020185_Branched-chain_amino_acid_transport_ATP-binding_protein_LivG_(TC_3.A.1.4.1)_	FIG00020185	Branched-chain_amino_acid_transport_ATP-binding_protein_LivG_(TC_3.A.1.4.1)_	512.8	255.2	441	372.4	420.2	721.2	1093.5	191.4	599.6	256.4	442.6	245.2	0.932883708	0.901764447	1.038893786
FIG00897188_FIG00897189:_hypothetical_protein_	FIG00897188	FIG00897189:_hypothetical_protein_	62.7	10.3	3.8	3.2	34.4	45.5	86.9	10.4	30.8	22	15.8	4.3	0.932990832	0.901778535	1.06441526
FIG01020304_FIG01020306:_hypothetical_protein_	FIG01020304	FIG01020306:_hypothetical_protein_	125.3	39.5	109.3	202.8	133.9	168.8	275.2	47.3	207	117.1	55.3	44.7	0.933293322	0.901913571	-1.044200375
FIG01055181_protein_of_unknown_function_DUF795_	FIG01055181	protein_of_unknown_function_DUF795_	0	0	3.8	0	1	6.5	0	0.9	0	0	7.9	1.4	0.933315668	0.901913571	-1.107843137
FIG00020897_Acetylornithine_deacetylase_(EC_3.5.1.16)_	FIG00020897	Acetylornithine_deacetylase_(EC_3.5.1.16)_	859.7	885.3	1262.2	1312.9	706.8	3701.2	2093.9	790.8	1648.9	2413.5	901.6	570.9	0.933614051	0.902112446	-1.036640696
FIG01332169_Two-component_sensor_histidine_kinase_	FIG01332169	Two-component_sensor_histidine_kinase_	62.7	10.4	15.1	16	13.8	78	57.9	14.1	38.2	15.3	31.6	28.7	0.936904351	0.902510233	-1.05489774
FIG00004463_Stage_IV_sporulation_protein_B_	FIG00004463	Stage_IV_sporulation_protein_B_	108.2	49.7	19	35.2	70.9	318.3	101.1	60.4	160.5	25.5	142.3	85.1	0.935699993	0.902510233	-1.04592103
"FIG00516032_protein_related_to_MifH/DopD_protein_family,_function_in_bacteria_is_unknown_"	FIG00516032	"protein_related_to_MifH/DopD_protein_family,_function_in_bacteria_is_unknown_"	5.7	2.1	33.9	11.2	28.5	52	14.5	14.2	98.9	15.3	0	0	0.936019343	0.902510233	1.071214393
FIG00056526_Nitrogenase_(molybdenum-iron)_reductase_and_maturation_protein_NifH_/_Nitrogenase_FeMo-cofactor_scaffold_and_assembly_protein_NifE_	FIG00056526	Nitrogenase_(molybdenum-iron)_reductase_and_maturation_protein_NifH_/_Nitrogenase_FeMo-cofactor_scaffold_and_assembly_protein_NifE_	22.8	4.2	41.4	22.4	14.7	97.4	101.5	5.7	22.4	3.4	47.5	10.1	0.936991761	0.902510233	-1.064533054
"FIG01955818_Pyruvate:ferredoxin_oxidoreductase,_alpha_subunit_(EC_1.2.7.1)_"	FIG01955818	"Pyruvate:ferredoxin_oxidoreductase,_alpha_subunit_(EC_1.2.7.1)_"	239.2	205.4	320.2	231.8	152.4	662.3	615.8	220.5	317.3	191.8	181.9	215.2	0.935877848	0.902510233	-1.039483501
FIG01193496_Glycosyltransferase_(EC_2.4.1.-)_	FIG01193496	Glycosyltransferase_(EC_2.4.1.-)_	2465.1	1341.9	3782.9	474.5	3353.7	4818.3	6479.9	787.6	4250	1592.6	1740.4	807.8	0.935232713	0.902510233	-1.036919717
FIG01032546_FIG01032547:_hypothetical_protein_	FIG01032546	FIG01032547:_hypothetical_protein_	0	2.1	0	0	5.9	13	7.2	0	3.7	0	0	11.5	0.936258947	0.902510233	1.066666667
"FIG00009210_FIG009210:_peptidase,_M16_family_"	FIG00009210	"FIG009210:_peptidase,_M16_family_"	336.1	163.9	139.8	134.4	140	467.6	398.5	91.4	195.9	66.2	411.2	164.5	0.934517737	0.902510233	-1.040747157
FIG00142222_Uptake_hydrogenase_large_subunit_(EC_1.12.99.6)_@_selenocysteine-containing_	FIG00142222	Uptake_hydrogenase_large_subunit_(EC_1.12.99.6)_@_selenocysteine-containing_	0	0	0	19.2	2.9	0	0	0	3.7	0	0	15.9	0.936622827	0.902510233	-1.12755102
"FIG00008450_Transcriptional_antiterminator_of_lichenan_operon,_BglG_family_/_PTS_system,_cellobiose-specific_IIA_component_(EC_2.7.1.69)_"	FIG00008450	"Transcriptional_antiterminator_of_lichenan_operon,_BglG_family_/_PTS_system,_cellobiose-specific_IIA_component_(EC_2.7.1.69)_"	62.6	16.7	11.3	16	34.4	19.5	94.2	9.4	11.2	3.4	15.8	18.7	0.935361241	0.902510233	-1.05108055
FIG00000025_Cell_division_protein_FtsW_	FIG00000025	Cell_division_protein_FtsW_	5392.8	2046.6	3117	1346.1	3395.9	9994.7	8470.7	2338.7	6364.9	2877.2	4286.9	1801.1	0.936562581	0.902510233	1.033463672
FIG00000182_LSU_ribosomal_protein_L11p_(L12e)_	FIG00000182	LSU_ribosomal_protein_L11p_(L12e)_	21200	3912.8	11114.5	4825.1	8328.2	20875	21665.1	3007.2	22467.9	5821.9	9224.3	5754.9	0.935392107	0.902510233	-1.034063228
FIG00134662_Cytoplasmic_trehalase_(EC_3.2.1.28)_	FIG00134662	Cytoplasmic_trehalase_(EC_3.2.1.28)_	5.7	0	3.8	0	6.9	6.5	0	0	4.7	0	15.8	0	0.936036786	0.902510233	-1.117073171
"FIG00984151_ABC_transport_system,_sugar-binding_protein_"	FIG00984151	"ABC_transport_system,_sugar-binding_protein_"	96.7	14.5	18.8	4.8	3.9	32.5	29	16.1	56	15.3	0	44.8	0.935490189	0.902510233	-1.062034739
FIG01357750_FIG01084850:_hypothetical_protein_	FIG01357750	FIG01084850:_hypothetical_protein_	165.1	31	71.5	51.1	95.4	909	492.8	36	289.2	20.4	253.1	170.7	0.936461292	0.902510233	-1.048249089
FIG00936527_FIG00936528:_hypothetical_protein_	FIG00936527	FIG00936528:_hypothetical_protein_	34.2	4.2	7.6	0	3.9	0	14.5	0.9	12.1	1.7	15.8	8.7	0.935239284	0.902510233	1.076152305
FIG00696256_FIG00696257:_hypothetical_protein_	FIG00696256	FIG00696257:_hypothetical_protein_	0	2.1	3.8	0	10.8	6.5	7.2	4.7	0.9	3.4	7.9	1.4	0.935647801	0.902510233	1.099137931
"FIG00008386_Uncharacterized_protein_YphG,_TPR-domain_containing_"	FIG00008386	"Uncharacterized_protein_YphG,_TPR-domain_containing_"	370.1	26.8	30.2	158.2	52	974	137.5	361	390	296.9	498.4	7.2	0.935287916	0.902510233	1.049463166
FIG00834639_Putative_prophage_protein_(ps3)_	FIG00834639	Putative_prophage_protein_(ps3)_	0	0	0	11.2	10.8	0	7.2	0	4.7	0	7.9	0	0.934546884	0.902510233	-1.111111111
FIG01315110_Pentapeptide_repeat_family_protein_	FIG01315110	Pentapeptide_repeat_family_protein_	11.4	0	0	0	0	0	0	0	1.9	0	7.9	0	0.93705959	0.902510233	-1.163265306
FIG00711053_FIG00711056:_hypothetical_protein_	FIG00711053	FIG00711056:_hypothetical_protein_	17.1	2.1	3.8	9.6	25.6	26	58	1.9	13.1	5.1	0	13	0.935357845	0.902510233	1.081947743
FIG00936840_FIG00936842:_hypothetical_protein_	FIG00936840	FIG00936842:_hypothetical_protein_	62.7	33.1	52.7	4.8	90.4	194.8	253.7	10.4	51.4	22.1	55.4	24.6	0.935068088	0.902510233	-1.050047893
FIG01956071_Nicotinate-nucleotide_adenylyltransferase_(EC_2.7.7.18)_	FIG01956071	Nicotinate-nucleotide_adenylyltransferase_(EC_2.7.7.18)_	472.5	107.7	260.2	59.2	289.1	1155.8	934.2	129	506.5	293.7	221.4	164.4	0.935336723	0.902510233	-1.042370621
FIG00146073_Legionaminic_acid_cytidylyltransferase_(EC_2.7.7.43)_	FIG00146073	Legionaminic_acid_cytidylyltransferase_(EC_2.7.7.43)_	11.4	24.8	33.9	4.8	16.7	58.4	43.4	21.8	25	22.1	23.7	5.7	0.936835189	0.902510233	-1.058574453
"FIG00014849_Hydrolase_(HAD_superfamily),_YqeK_"	FIG00014849	"Hydrolase_(HAD_superfamily),_YqeK_"	2988.9	1358.4	2701.1	547.8	2285.8	2194.8	340.3	820.3	7706.7	1843.5	1226.3	602.8	0.935743024	0.902510233	1.038346251
FIG00010697_Fructoselysine_3-epimerase_	FIG00010697	Fructoselysine_3-epimerase_	0	4.2	0	0	5.9	0	7.2	0	2.8	0	0	1.4	0.934163026	0.902510233	1.128712871
FIG00896970_putative_metalloendopeptidase_	FIG00896970	putative_metalloendopeptidase_	11.4	41.5	7.6	28.7	3.9	6.5	0	7.6	14.9	3.4	0	80.9	0.937082337	0.902510233	1.072289157
FIG00000575_L-aspartate_oxidase_(EC_1.4.3.16)_	FIG00000575	L-aspartate_oxidase_(EC_1.4.3.16)_	3153.9	462.4	2238.1	388.2	1833.1	3486.5	6306.2	435.7	2599.2	755	1202.6	724	0.93428871	0.902510233	1.03982806
FIG00000396_Uracil_phosphoribosyltransferase_(EC_2.4.2.9)_	FIG00000396	Uracil_phosphoribosyltransferase_(EC_2.4.2.9)_	9256.3	2395.2	4438.3	1602	5004.4	4805.3	4935.3	1719.3	9415.7	2457.5	4968.2	3133.8	0.936590735	0.902510233	-1.032734005
FIG01055037_FIG01055038:_hypothetical_protein_	FIG01055037	FIG01055038:_hypothetical_protein_	0	12.4	7.6	0	9.8	6.5	7.2	1.9	6.5	6.8	0	17.4	0.936188435	0.902510233	1.096418733
"FIG00149452_Cysteine_desulfurase_CsdA-CsdE_(EC_2.8.1.7),_main_protein_CsdA_"	FIG00149452	"Cysteine_desulfurase_CsdA-CsdE_(EC_2.8.1.7),_main_protein_CsdA_"	17.1	0	0	9.6	4.9	6.5	7.2	2.8	14	3.4	7.9	0	0.934844606	0.902510233	-1.079320113
FIG00523279_FIG00523281:_hypothetical_protein_	FIG00523279	FIG00523281:_hypothetical_protein_	28.5	12.4	0	12.8	19.7	13	50.7	4.7	16.8	6.8	0	0	0.935436969	0.902510233	-1.093670886
FIG01031753_FIG00516527:_hypothetical_protein_	FIG01031753	FIG00516527:_hypothetical_protein_	62.6	0	11.3	4.8	17.7	26	43.4	4.7	65.3	6.8	7.9	2.8	0.93647129	0.902510233	1.069444444
FIG00007296_ATP-dependent_RNA_helicase_YqfR_	FIG00007296	ATP-dependent_RNA_helicase_YqfR_	28.5	20.8	22.6	8	37.3	13	57.9	10.3	32.7	6.8	7.9	7.1	0.938337473	0.902609215	-1.061124694
FIG01032506_FIG01032508:_hypothetical_protein_	FIG01032506	FIG01032508:_hypothetical_protein_	0	12.4	3.8	0	7.9	13	0	6.6	26.1	0	0	1.4	0.937554156	0.902609215	-1.08797654
FIG00149646_Glycine-rich_cell_wall_structural_protein_precursor_	FIG00149646	Glycine-rich_cell_wall_structural_protein_precursor_	5.7	8.3	11.3	19.2	19.7	19.5	36.2	5.7	19.6	3.4	7.9	5.7	0.937636657	0.902609215	-1.066242038
FIG01304376_Sodium/glutamate_symport_protein_	FIG01304376	Sodium/glutamate_symport_protein_	671.8	777.8	128	129.4	336	389.6	623.5	603.7	402.1	412.1	189.9	112.8	0.938990202	0.902609215	-1.037754362
FIG01032262_FIG01032263:_hypothetical_protein_	FIG01032262	FIG01032263:_hypothetical_protein_	0	0	0	3.2	3	6.5	7.2	0	2.8	0	0	1.4	0.938773041	0.902609215	-1.114035088
FIG00938097_FIG00938098:_hypothetical_protein_	FIG00938097	FIG00938098:_hypothetical_protein_	461.1	219.8	192	33.6	383.3	863.5	978.7	92.9	321	171.4	324.4	352.9	0.938527117	0.902609215	1.040867506
"FIG01390670_Putative_outer_membrane_protein,_probably_involved_in_nutrient_binding_"	FIG01390670	"Putative_outer_membrane_protein,_probably_involved_in_nutrient_binding_"	779.8	161.6	470.9	177.3	430.3	1123.4	1493.1	794.3	497.4	69.7	308.4	106.8	0.938370016	0.902609215	1.040212516
FIG00011224_Zinc_metalloproteinase_precursor_(EC_3.4.24.29)_/_aureolysin_	FIG00011224	Zinc_metalloproteinase_precursor_(EC_3.4.24.29)_/_aureolysin_	5.7	0	0	3.2	2.9	13	7.2	0.9	0	0	7.9	7.2	0.938592879	0.902609215	-1.068965517
FIG01810219_morphogenesis_protein_	FIG01810219	morphogenesis_protein_	0	0	0	0	3.9	32.5	21.7	0	4.7	5.1	0	1.4	0.938432725	0.902609215	-1.106382979
FIG00000116_Phenylalanyl-tRNA_synthetase_beta_chain_(EC_6.1.1.20)_	FIG00000116	Phenylalanyl-tRNA_synthetase_beta_chain_(EC_6.1.1.20)_	3700.4	891.9	2746.9	829.2	2054.3	3746.9	4441.6	852.2	4338.8	1406.4	1494.6	976.6	0.938050397	0.902609215	-1.034003938
FIG00000482_UDP-N-acetylglucosamine_2-epimerase_(EC_5.1.3.14)_	FIG00000482	UDP-N-acetylglucosamine_2-epimerase_(EC_5.1.3.14)_	1964.3	1401.9	2252.5	215.9	3380	3571.2	5341.9	560.8	2112	1351.9	1930.3	1055.2	0.938870524	0.902609215	-1.035111439
"FIG00003732_Pyrophosphate--fructose_6-phosphate_1-phosphotransferase,_beta_subunit_(EC_2.7.1.90)_"	FIG00003732	"Pyrophosphate--fructose_6-phosphate_1-phosphotransferase,_beta_subunit_(EC_2.7.1.90)_"	14294.6	3378.7	13287.7	4705	9614.5	20628.1	27423.3	4783.1	16932.9	5009.8	8432.9	5413.6	0.93914247	0.902609215	1.031665063
"FIG00403940_Zn-ribbon-containing,_possibly_RNA-binding_protein_and_truncated_derivatives_"	FIG00403940	"Zn-ribbon-containing,_possibly_RNA-binding_protein_and_truncated_derivatives_"	28.5	4.2	3.8	3.2	11.8	6.5	14.5	2.8	17.7	0	15.8	10.1	0.938513542	0.902609215	1.05
FIG00138250_Diaminopimelate_decarboxylase_(EC_4.1.1.20)_	FIG00138250	Diaminopimelate_decarboxylase_(EC_4.1.1.20)_	1771.1	572.3	1119	390	1028.4	2357.3	2651.4	454.7	1758	729.6	775.1	620.6	0.937537426	0.902609215	-1.035582453
FIG00628460_aminoglycoside_6-adenylyltransferase_	FIG00628460	aminoglycoside_6-adenylyltransferase_	0	4.1	3.8	1.6	2	0	7.2	0	3.7	0	0	0	0.938558457	0.902609215	-1.055045872
FIG00538515_Surface_antigen_	FIG00538515	Surface_antigen_	74	194.9	7.5	14.4	9.8	32.5	79.7	14.2	29.9	3.4	213.6	10.1	0.939223075	0.902609215	1.053437406
FIG00000822_LrgA-associated_membrane_protein_LrgB_	FIG00000822	LrgA-associated_membrane_protein_LrgB_	336	269.6	343.2	107.2	327.1	1422.3	492.3	267.2	959	352.9	363.6	266.9	0.937875263	0.902609215	-1.038306377
FIG00617350_FIG01032327:_hypothetical_protein_	FIG00617350	FIG01032327:_hypothetical_protein_	1736.3	516.5	33.9	223.6	98.2	376.6	333.3	80.4	222	61.1	2033.2	391.9	0.938497621	0.902609215	1.04582761
FIG00000095_Signal_recognition_particle_receptor_protein_FtsY_(=alpha_subunit)_(TC_3.A.5.1.1)_	FIG00000095	Signal_recognition_particle_receptor_protein_FtsY_(=alpha_subunit)_(TC_3.A.5.1.1)_	6256.8	2130.2	4171	1511.1	4333	6538.8	6696.6	1376.5	7958.5	2981.8	3480.3	1665.8	0.938024337	0.902609215	-1.032343385
