FigFam	description	X188.non.day.2	X190.non.day.2	X191.non.day.2	X196.non.day.2	X197.non.day.2	X200.non.day.2	X187.carb.day.2	X189.carb.day.2	X192.carb.day.2	X194.carb.day.2	X195.carb.day.2	X198.carb.day.2	Pvalues	Qvalues	fold_change	
FIG00000480_5-nucleotidase_SurE_(EC_3.1.3.5)_	FIG00000480	5-nucleotidase_SurE_(EC_3.1.3.5)_	364.4	997.8	335.3	1632.8	381.9	284.7	1339.3	2269.6	383.1	436.1	483.2	308.1	0.599261831	0.595457826	1.305862043
FIG01382782_Nucleotidyltransferase/DNA_polymerase_involved_in_DNA_repair_	FIG01382782	Nucleotidyltransferase/DNA_polymerase_involved_in_DNA_repair_	2.2	2.7	4	9	1	2	2	23.5	1.2	1.6	1.3	2.7	0.599565787	0.595457826	1.545454545
FIG00939832_FIG00939833:_hypothetical_protein_	FIG00939832	FIG00939833:_hypothetical_protein_	10.7	0	4	3	2.4	2.9	4	3.4	1.2	0	6.5	0	0.599581045	0.595457826	-1.523178808
FIG00004115_LSU_ribosomal_protein_L10Ae_(L1p)_	FIG00004115	LSU_ribosomal_protein_L10Ae_(L1p)_	341.1	1411.6	371.3	4352.1	247.4	239.7	1380.7	1253.2	242.9	610	845	886.5	0.599816467	0.595516283	-1.334380929
FIG00000979_Alpha-ribazole-5'-phosphate_phosphatase_(EC_3.1.3.73)_	FIG00000979	Alpha-ribazole-5'-phosphate_phosphatase_(EC_3.1.3.73)_	30.3	118	117.1	120.1	90.2	29.2	93.9	251.6	32.9	87	116.3	83.3	0.599807549	0.595516283	1.317092494
FIG01482129_alkaline_phosphatase-like_protein_	FIG01482129	alkaline_phosphatase-like_protein_	407.5	43.3	91.8	0	20.5	55.1	61.9	328.4	90.5	192.5	120	90	0.600182656	0.595689047	1.428825623
FIG01304330_Chromosome_partitioning_protein_ParA_	FIG01304330	Chromosome_partitioning_protein_ParA_	5.1	0	13.3	0	1	0.5	4	0	0.4	0.8	2.6	2.7	0.600197658	0.595689047	-1.895238095
FIG01860779_M._jannaschii_predicted_coding_region_MJ1370_	FIG01860779	M._jannaschii_predicted_coding_region_MJ1370_	7.7	46	0	0	6.4	3.4	45.9	0	7.7	20.6	1.3	25.5	0.600156336	0.595689047	1.590551181
FIG01196126_Spermidine_Putrescine_transport_ATP-binding_protein_potA_(TC_3.A.1.11.1)_	FIG01196126	Spermidine_Putrescine_transport_ATP-binding_protein_potA_(TC_3.A.1.11.1)_	0.3	0	0	3	0	1	2	0	0	0	3.9	1.3	0.600417785	0.595737307	1.674418605
FIG00043402_Dipeptidyl_peptidase_IV_in_4-hydroxyproline_catabolic_gene_cluster_	FIG00043402	Dipeptidyl_peptidase_IV_in_4-hydroxyproline_catabolic_gene_cluster_	47.9	143.5	36	150.3	129.1	50.8	233.5	238	60.9	62.8	63.2	76.5	0.600453479	0.595737307	1.317969871
FIG00518739_FIG00518742:_hypothetical_protein_	FIG00518739	FIG00518742:_hypothetical_protein_	0	2.7	0	0	1	0	4	0	0.8	1.6	0	0	0.600388117	0.595737307	1.72972973
FIG00482557_Carboxylesterase_type_B_	FIG00482557	Carboxylesterase_type_B_	3.1	8.2	4	33.1	7.9	0.5	2	13.4	11.7	4.8	2.6	1.3	0.600597317	0.595811484	-1.586592179
FIG00945627_FIG00945628:_hypothetical_protein_	FIG00945627	FIG00945628:_hypothetical_protein_	0.6	0	1.3	0	0	1	2	0	0.8	0.8	0	1.3	0.600694754	0.595839618	1.689655172
FIG00937712_FIG00937713:_hypothetical_protein_	FIG00937712	FIG00937713:_hypothetical_protein_	3.1	219.3	21.3	63.2	31.8	1.5	35.9	67	17.1	100.2	7.7	4	0.600841406	0.595895905	-1.467011643
FIG00000223_LSU_ribosomal_protein_L2p_(L8e)_	FIG00000223	LSU_ribosomal_protein_L2p_(L8e)_	6442.9	16959.7	7383.3	25200.3	10601.5	8214.4	36775.7	29719.7	6851.2	8904.8	7609.6	7285.6	0.600889666	0.595895905	1.298714876
FIG01031864_FIG01031865:_hypothetical_protein_	FIG01031864	FIG01031865:_hypothetical_protein_	0	6.8	0	0	1.5	0	0	0	5	8	2.6	0	0.601012405	0.595949108	1.879518072
FIG00646896_FIG00646897:_hypothetical_protein_	FIG00646896	FIG00646897:_hypothetical_protein_	36.4	9.6	13.3	267.7	61.5	21.8	259.4	201.2	16.4	27.1	12.9	67.2	0.601087129	0.595954694	1.423836217
FIG01122116_replication_initiator_protein_	FIG01122116	replication_initiator_protein_	1.1	94.7	0	15	57.6	2.9	57.9	10.1	35.7	2.4	1.3	0	0.601158376	0.595956832	-1.594972067
FIG01320066_Thiol:disulfide_interchange_protein_tlpA_	FIG01320066	Thiol:disulfide_interchange_protein_tlpA_	2	1.4	4	15	6.8	1.5	8	16.8	8.5	0.8	3.9	9.4	0.601348935	0.59604128	1.543973941
FIG00000861_Gluconokinase_(EC_2.7.1.12)_	FIG00000861	Gluconokinase_(EC_2.7.1.12)_	83.2	2.8	2.6	33.1	2	7.3	16	36.9	8.6	0	15.5	8.1	0.601381763	0.59604128	-1.539365452
FIG00002379_FIG002379:_metal-dependent_hydrolase_	FIG00002379	FIG002379:_metal-dependent_hydrolase_	18.6	2.7	5.3	21	2.9	11.6	0	0	9.7	18.3	1.3	10.7	0.601485511	0.596075616	-1.5525
FIG01566756_FIG00410124:_hypothetical_protein_	FIG01566756	FIG00410124:_hypothetical_protein_	2.5	56.8	0	0	3.9	0	0	90.5	4.3	9.5	2.6	1.3	0.601750696	0.596269911	1.712025316
FIG00011224_Zinc_metalloproteinase_precursor_(EC_3.4.24.29)_/_aureolysin_	FIG00011224	Zinc_metalloproteinase_precursor_(EC_3.4.24.29)_/_aureolysin_	0	21.7	9.3	0	30.3	0	41.9	10.1	0	19.9	3.9	22.8	0.602100953	0.596445308	1.608482871
FIG01587304_Jag_protein_	FIG01587304	Jag_protein_	5.4	44.7	21.3	66.1	23	13	43.9	20.2	10.5	30.2	7.8	12	0.602135148	0.596445308	-1.392455859
FIG00672379_probable_permease_protein_of_ABC_transporter_system_	FIG00672379	probable_permease_protein_of_ABC_transporter_system_	14.4	54.2	18.6	42.1	20.2	11.7	97.8	20.2	36.1	12	40	14.7	0.60209107	0.596445308	1.369727047
FIG00646999_FIG00647003:_hypothetical_protein_	FIG00646999	FIG00647003:_hypothetical_protein_	9.6	2.7	2.6	66.1	7.8	2.9	41.9	73.8	0.8	6.4	3.9	13.4	0.602722732	0.596547093	1.528898582
FIG00534741_FIG00534742:_hypothetical_protein_	FIG00534741	FIG00534742:_hypothetical_protein_	1.4	6.8	1.3	0	0	0	0	0	5	0	0	0	0.60293622	0.596547093	-1.9
"FIG00021445_Pyridoxine_biosynthesis_glutamine_amidotransferase,_synthase_subunit_(EC_2.4.2.-)_"	FIG00021445	"Pyridoxine_biosynthesis_glutamine_amidotransferase,_synthase_subunit_(EC_2.4.2.-)_"	464.4	524.3	248.9	1142.6	515.9	331.5	1041.5	1659.1	156.8	373.3	319	614.9	0.603169236	0.596547093	1.290308588
FIG00437800_Mg/Co/Ni_transporter_MgtE_/_CBS_domain_	FIG00437800	Mg/Co/Ni_transporter_MgtE_/_CBS_domain_	244.1	143.5	315.5	222.5	87	205.5	452.9	419.1	330.2	66.9	176.8	126.3	0.602750851	0.596547093	1.290698629
FIG00623837_FIG00623843:_hypothetical_protein_	FIG00623837	FIG00623843:_hypothetical_protein_	1.7	2.7	33.3	9	2.5	1	18	30.2	2.3	1.6	24.5	1.3	0.603206131	0.596547093	1.551792829
FIG00046171_Ribonuclease_P_protein_component_3_(EC_3.1.26.5)_	FIG00046171	Ribonuclease_P_protein_component_3_(EC_3.1.26.5)_	1.4	10.8	0	0	6.8	1	8	0	13.6	5.6	1.3	4	0.602918311	0.596547093	1.625
FIG01532800_5-methylcytosine-specific_restriction_enzyme_B_(EC_3.1.21.-)_	FIG01532800	5-methylcytosine-specific_restriction_enzyme_B_(EC_3.1.21.-)_	24	42	65.2	90.3	9.8	25.1	187.6	83.8	13.2	27.1	28.4	13.4	0.602516207	0.596547093	1.378705148
FIG00647227_FIG00647230:_hypothetical_protein_	FIG00647227	FIG00647230:_hypothetical_protein_	34.4	52.9	48	75.1	45.5	13.6	67.8	107.4	9.8	74.8	58.1	43.1	0.603092277	0.596547093	1.339517625
FIG00648589_SAM-dependent_methyltransferase_SCO3452_(UbiE_paralog)_	FIG00648589	SAM-dependent_methyltransferase_SCO3452_(UbiE_paralog)_	4.8	37.9	31.9	162.4	20	4.9	39.9	97.2	8.9	6.4	24.5	0	0.603025133	0.596547093	-1.480497456
FIG00672959_Two_component_sensor_histidine_kinase_	FIG00672959	Two_component_sensor_histidine_kinase_	79.1	58.2	21.4	282.8	38.7	60.9	101.8	372	37.7	37.4	20.8	169.3	0.60252985	0.596547093	1.365736463
"FIG00020643_Cell_wall_surface_anchor_family_protein,_FPXTG_motif_"	FIG00020643	"Cell_wall_surface_anchor_family_protein,_FPXTG_motif_"	7.3	14.9	0	12	6.4	0	4	0	6.6	4	21.9	26.8	0.602891395	0.596547093	1.5591133
FIG01809929_FIG00534611:_hypothetical_protein_	FIG01809929	FIG00534611:_hypothetical_protein_	6.8	0	4	21.1	1.5	0.5	10	3.4	3.5	2.4	1.3	1.3	0.602372381	0.596547093	-1.547945205
FIG00617467_FIG00617468:_hypothetical_protein_	FIG00617467	FIG00617468:_hypothetical_protein_	98.1	184.1	42.6	93.2	90.4	23.7	243.5	197.9	12	119.3	51.6	85.9	0.603020732	0.596547093	1.33471152
FIG00670894_FIG00670895:_hypothetical_protein_	FIG00670894	FIG00670895:_hypothetical_protein_	20	42	10.7	6	173	22.3	6	10.1	37	25.5	104.5	8.1	0.602881925	0.596547093	-1.433054393
FIG01310832_acetyltransferase_(GNAT)_family_protein_	FIG01310832	acetyltransferase_(GNAT)_family_protein_	18.2	24.5	30.5	108.2	38.7	37.4	73.9	154.3	9.8	65.3	19.4	26.8	0.60330605	0.596577509	1.357281553
FIG01442052_Cysteate_synthase_	FIG01442052	Cysteate_synthase_	0.6	0	2.7	21.1	0	1	2	6.7	0	0	6.5	0	0.604118834	0.596891609	-1.671052632
FIG00627650_FIG00627652:_hypothetical_protein_	FIG00627650	FIG00627652:_hypothetical_protein_	5.9	0	0	0	0.5	1	0	0	1.9	0.8	1.3	0	0.60408681	0.596891609	-1.85
FIG01955945_Flagellum-specific_ATP_synthase_FliI_	FIG01955945	Flagellum-specific_ATP_synthase_FliI_	144.2	452.1	97.1	833.1	182.3	132.7	654.5	838.1	202.9	250.7	216.7	239.2	0.604089727	0.596891609	1.30442574
FIG00897552_FIG00897553:_hypothetical_protein_	FIG00897552	FIG00897553:_hypothetical_protein_	0.8	12.2	0	9	2	0	8	3.4	0	3.2	0	0	0.603885304	0.596891609	-1.643835616
FIG01334129_DNA_replication_protein_dnaD_	FIG01334129	DNA_replication_protein_dnaD_	16.1	107.1	10.7	63.1	32.3	5.4	119.8	90.6	40.8	23.9	23.3	24.2	0.603983176	0.596891609	1.374520665
FIG01032626_Protein_of_unknown_function_DUF344_	FIG01032626	Protein_of_unknown_function_DUF344_	63	127.2	41.1	90.2	118.3	21.9	44	53.7	23.6	100.3	31.1	95.4	0.603723386	0.596891609	-1.326343005
FIG00669078_replication_initiator_protein_A_	FIG00669078	replication_initiator_protein_A_	0	0	0	9	0	0.5	6	6.7	0	2.4	1.3	0	0.603991926	0.596891609	1.726315789
FIG01433174_67_kDa_Myosin-crossreactive_streptococcal_antigen_	FIG01433174	67_kDa_Myosin-crossreactive_streptococcal_antigen_	591.6	94.7	53.1	1236.2	214.7	279.2	379.1	2667.2	76.2	39.8	170.3	147.8	0.604177285	0.596891609	1.40935412
FIG00003088_Arsenical_pump-driving_ATPase_(EC_3.6.3.16)_	FIG00003088	Arsenical_pump-driving_ATPase_(EC_3.6.3.16)_	553.3	54.3	107.7	399.8	36.1	69.6	602.5	114	146.6	76.4	163.9	539.8	0.604320716	0.59690505	1.346002621
FIG00600726_Tyrosine_recombinase_XerC_	FIG00600726	Tyrosine_recombinase_XerC_	311.7	164	17.3	394	23.6	223.9	283.4	811	159.3	24	64.6	214.9	0.604536893	0.59690505	1.372587043
FIG00145497_AMP_phosphohydrolase_	FIG00145497	AMP_phosphohydrolase_	42.5	204.4	284.9	1323.5	36.6	43.1	73.8	268.2	326	167	527.7	29.5	0.604397771	0.59690505	-1.389886511
"FIG00036983_Metallo-beta-lactamase_family_protein,_RNA-specific_"	FIG00036983	"Metallo-beta-lactamase_family_protein,_RNA-specific_"	3389.6	1534	1106.2	4027.2	1806.9	1406.4	5301.3	4548.4	617.3	1746.3	1337.8	3455	0.604528309	0.59690505	1.281515866
FIG01760393_FIG00412465:_hypothetical_protein_	FIG01760393	FIG00412465:_hypothetical_protein_	0	6.8	0	18	3.9	1	18	6.7	0	4	19.4	1.3	0.604523462	0.59690505	1.663299663
FIG00002431_Succinate_dehydrogenase_cytochrome_b_subunit_	FIG00002431	Succinate_dehydrogenase_cytochrome_b_subunit_	2068.4	3312.6	1370.9	15646.6	2419.2	1137.1	15564.3	12301.4	1236.4	2625.5	1520.1	1891.2	0.604729706	0.597027087	1.35384977
FIG00086941_Predicted_RNA-binding_protein_COG1491_	FIG00086941	Predicted_RNA-binding_protein_COG1491_	22.7	290.9	8	249.7	31.3	6.4	161.6	60.3	52.5	62.9	31	68.5	0.605476913	0.597028699	-1.394230769
FIG00647041_FIG00647042:_hypothetical_protein_	FIG00647041	FIG00647042:_hypothetical_protein_	41.9	70.5	53.4	60.1	66.6	9.3	61.8	43.7	7.9	78	16.9	12	0.605349494	0.597028699	-1.369950068
FIG00049336_Foldase_protein_PrsA_precursor_(EC_5.2.1.8)_	FIG00049336	Foldase_protein_PrsA_precursor_(EC_5.2.1.8)_	148.7	218	107.8	490	186.7	88.2	419.1	798	53.8	144.2	120.1	103.3	0.605355826	0.597028699	1.32201065
"FIG00528630_regulatory_proteins,_AsnC/Lrp_"	FIG00528630	"regulatory_proteins,_AsnC/Lrp_"	12.8	27.2	13.3	195.4	36.7	12.2	169.6	124.1	15.2	23.1	27.2	55.1	0.605001053	0.597028699	1.392137097
FIG00939761_FIG00939762:_hypothetical_protein_	FIG00939761	FIG00939762:_hypothetical_protein_	635	223.7	85.2	583.4	163.9	210.5	548.7	1360.6	103	253.7	192.2	71.2	0.605492703	0.597028699	1.330073092
FIG01409031_FIG00415200:_hypothetical_protein_	FIG01409031	FIG00415200:_hypothetical_protein_	25.4	154.3	8	821.1	97.7	46.9	506.8	130.7	22.1	17.5	36.1	88.7	0.604910726	0.597028699	-1.438333957
FIG00096593_Cytochrome_d_ubiquinol_oxidase_subunit_I_(EC_1.10.3.-)_	FIG00096593	Cytochrome_d_ubiquinol_oxidase_subunit_I_(EC_1.10.3.-)_	1504.5	1199.5	576.4	5176.1	886.6	644.8	3276	6353.9	539.2	934	907.4	1169.8	0.604835909	0.597028699	1.319626748
FIG00001960_FIG001960:_FtsZ-interacting_protein_related_to_cell_division_	FIG00001960	FIG001960:_FtsZ-interacting_protein_related_to_cell_division_	972.8	1290	972.4	2308.9	1534.2	655.7	4258.1	1868.6	703.9	1023.5	582.7	1417.9	0.605411462	0.597028699	1.27420481
FIG01333255_HTH_DNA-binding_protein_	FIG01333255	HTH_DNA-binding_protein_	107.7	182.7	67.8	63.2	131.9	44.9	28	40.2	104.5	111.4	36.2	137	0.605481905	0.597028699	-1.308112836
FIG00897305_FIG00897306:_hypothetical_protein_	FIG00897305	FIG00897306:_hypothetical_protein_	27.6	123.1	18.6	508.4	36.7	11.1	147.6	137.4	7.8	172.6	33.6	2.7	0.605372356	0.597028699	-1.446083317
FIG01303954_Phage_portal_	FIG01303954	Phage_portal_	0	0	25.3	0	1.5	10.6	47.9	6.7	1.2	0	0	9.4	0.605154595	0.597028699	1.743315508
FIG01383197_FIG00272092:_hypothetical_protein_	FIG01383197	FIG00272092:_hypothetical_protein_	2	2.7	1.3	3	2	0	0	10.1	0	4	2.6	1.3	0.605812051	0.597275308	1.636363636
FIG00627919_FIG00627920:_hypothetical_protein_	FIG00627919	FIG00627920:_hypothetical_protein_	0	0	0	6	0	0	0	10.1	0	0	0	1.3	0.606764335	0.597454601	1.9
FIG01426891_Possible_phosphatase_	FIG01426891	Possible_phosphatase_	1.1	6.8	4	6	1	4.8	0	26.8	1.2	4.8	3.9	1.3	0.606825079	0.597454601	1.603375527
FIG00599743_NAD-dependent_formate_dehydrogenase_alpha_subunit_@_selenocysteine-containing_	FIG00599743	NAD-dependent_formate_dehydrogenase_alpha_subunit_@_selenocysteine-containing_	739.6	299.3	536.4	2060.4	521	318.3	2859	656.8	137.2	575.9	482.6	1148.6	0.606719587	0.597454601	1.309519553
FIG00534629_FIG00534630:_hypothetical_protein_	FIG00534629	FIG00534630:_hypothetical_protein_	8.5	0	4	9	2	1.9	4	26.8	0	3.2	5.2	1.3	0.606556301	0.597454601	1.594488189
"FIG00002914_Cell_division_transporter,_ATP-binding_protein_FtsE_(TC_3.A.5.1.1)_"	FIG00002914	"Cell_division_transporter,_ATP-binding_protein_FtsE_(TC_3.A.5.1.1)_"	1427.5	3245.9	1338.4	4570.6	2218.4	968.8	5673	5908.2	1237	1838.9	1155.4	1846.1	0.606197978	0.597454601	1.282433767
FIG00000070_Chaperone_protein_DnaJ_	FIG00000070	Chaperone_protein_DnaJ_	17251.1	49259.2	14229.8	35958.6	34599.9	24911.2	88473.9	78688.7	13415	20091.5	13789.3	14850.8	0.606317875	0.597454601	1.301341923
FIG01290653_Phosphate_regulon_transcriptional_regulatory_protein_PhoB_(SphR)_	FIG01290653	Phosphate_regulon_transcriptional_regulatory_protein_PhoB_(SphR)_	1761.3	3728.6	1990.6	5000.7	2364.8	1266.1	5631.6	5707.7	2672.5	1917.8	2093.2	2332.2	0.606782275	0.597454601	1.26333625
FIG00897485_FIG00897488:_hypothetical_protein_	FIG00897485	FIG00897488:_hypothetical_protein_	1.4	1.4	0	12	1.5	0	12	6.7	0.8	2.4	1.3	2.7	0.606712566	0.597454601	1.588957055
FIG00002304_Putative_sugar_isomerase_involved_in_processing_of_exogenous_sialic_acid_	FIG00002304	Putative_sugar_isomerase_involved_in_processing_of_exogenous_sialic_acid_	13.3	20.3	2.7	27	9.8	8.2	4	23.5	11.7	8	5.2	2.7	0.606225026	0.597454601	-1.475499093
FIG00603618_FIG00603620:_hypothetical_protein_	FIG00603618	FIG00603620:_hypothetical_protein_	1.4	10.8	0	0	26.9	6.7	0	16.8	0	4.8	0	5.4	0.60637486	0.597454601	-1.696296296
FIG01304282_23S_rRNA_(Uracil-5-)_-methyltransferase_RumA_(EC_2.1.1.-)_	FIG01304282	23S_rRNA_(Uracil-5-)_-methyltransferase_RumA_(EC_2.1.1.-)_	5.7	17.8	4	27.1	1	4.4	2	6.8	8.9	12	9	1.3	0.606122069	0.597454601	-1.5
FIG00938629_FIG00938631:_hypothetical_protein_	FIG00938629	FIG00938631:_hypothetical_protein_	2.8	67.8	25.3	9	50.3	3.4	2	33.6	22.6	27.8	18.2	4	0.606447789	0.597454601	-1.465804067
FIG00515342_FIG00515346:_hypothetical_protein_	FIG00515342	FIG00515346:_hypothetical_protein_	0	9.5	1.3	0	0	0	0	0	0	6.4	0	0	0.606942459	0.597501968	-1.6875
FIG00472150_Competence_protein_	FIG00472150	Competence_protein_	2	0	0	12	14.7	1.9	2	0	0	15.1	1.3	0	0.607121728	0.597610243	-1.663043478
FIG00525929_FIG00525930:_hypothetical_protein_	FIG00525929	FIG00525930:_hypothetical_protein_	1.4	0	0	6	2.9	1.5	2	3.4	3.5	1.6	2.6	5.4	0.607640637	0.597677743	1.56779661
FIG00557621_RelE/StbE_replicon_stabilization_toxin_	FIG00557621	RelE/StbE_replicon_stabilization_toxin_	0	2.7	0	0	3.5	0	6	0	3.1	1.6	1.3	0	0.607952494	0.597677743	1.935483871
FIG00000445_Phosphoserine_aminotransferase_(EC_2.6.1.52)_	FIG00000445	Phosphoserine_aminotransferase_(EC_2.6.1.52)_	5795.6	13308.2	6835.2	23552	9927.4	6048.2	29980.2	27450.5	5648.6	7374.3	6417.6	7698.3	0.607835732	0.597677743	1.291796122
FIG01457471_Transposase_IS3/IS911_	FIG01457471	Transposase_IS3/IS911_	11.6	0	0	6	0	0	0	6.7	0	0	2.6	0	0.607902385	0.597677743	-1.892473118
FIG01419468_conserved_hypothetical_archaeal_protein_with_2_CBS_domains._	FIG01419468	conserved_hypothetical_archaeal_protein_with_2_CBS_domains._	0.6	51.5	0	6	7.3	2.4	25.9	0	21.4	27.9	0	33.5	0.607742902	0.597677743	1.603244838
FIG01282935_Pyrrolysyl-tRNA_synthetase_(EC_6.1.1.26)_	FIG01282935	Pyrrolysyl-tRNA_synthetase_(EC_6.1.1.26)_	18.6	32.5	35.9	285.7	6.9	4.8	39.9	174.2	5	11.9	27.1	5.4	0.607792418	0.597677743	-1.458823529
"FIG01614357_Solute_carrier_family_13,_member_2_"	FIG01614357	"Solute_carrier_family_13,_member_2_"	0.6	4.1	6.7	18	0.5	0	6	6.7	0	1.6	0	2.7	0.60785027	0.597677743	-1.758823529
FIG00796360_metallo-beta-lactamase_	FIG00796360	metallo-beta-lactamase_	11.3	36.6	13.3	78.2	16.2	5.8	83.8	20.1	21.8	20.8	19.3	56.5	0.607876673	0.597677743	1.37732342
FIG01808169_outer_membrane_protein_homolog_	FIG01808169	outer_membrane_protein_homolog_	359.4	1.4	4	171.5	12.7	663.3	165.6	395.4	102.6	0.8	22	116.9	0.60776067	0.597677743	-1.509149757
FIG00133034_Excinuclease_ABC_subunit_A_paralog_of_unknown_function_	FIG00133034	Excinuclease_ABC_subunit_A_paralog_of_unknown_function_	24	36.7	9.4	63.1	33.2	12.7	63.8	30.3	30	26.2	31	60.3	0.607591231	0.597677743	1.348967058
FIG00529496_FIG00529500:_hypothetical_protein_	FIG00529496	FIG00529500:_hypothetical_protein_	26.8	28.6	17.1	123.3	9.7	28.6	56	30.3	27.2	23.9	10.4	25.4	0.607863589	0.597677743	-1.351616628
FIG00004826_L-rhamnose-proton_symporter_	FIG00004826	L-rhamnose-proton_symporter_	40.4	51.6	15.9	827	45.9	43.6	536.7	656.9	28.7	120.2	33.6	84.6	0.60803087	0.597686674	1.425907848
FIG01057935_Fic_family_protein_	FIG01057935	Fic_family_protein_	59.7	68	18.6	117.1	46.1	32.5	165.6	150.9	34.3	25.5	56.9	22.8	0.608112916	0.59769921	1.333333333
"FIG00006700_RNA_binding_protein,_contains_ribosomal_protein_S1_domain_"	FIG00006700	"RNA_binding_protein,_contains_ribosomal_protein_S1_domain_"	455.9	307.4	206.1	820.9	352.3	406	722.5	1069.5	261.3	204.6	356.8	621.8	0.608619425	0.597802329	1.269912893
FIG00002804_Homocysteine_S-methyltransferase_(EC_2.1.1.10)_	FIG00002804	Homocysteine_S-methyltransferase_(EC_2.1.1.10)_	14.9	0	0	24	0.5	13.6	33.9	43.6	3.5	0	1.3	4	0.608859642	0.597802329	1.628301887
FIG01631775_Surface_protein_pspA_precursor_	FIG01631775	Surface_protein_pspA_precursor_	31.6	16.2	26.6	18	92.4	36.7	2	16.8	64.1	129.6	34.8	59.1	0.60892998	0.597802329	1.383295711
FIG00003568_ACT_domain_protein_	FIG00003568	ACT_domain_protein_	73.5	180.5	53	225.4	62.9	26.8	311.4	305.2	56.1	67.8	36.4	53.5	0.609073	0.597802329	1.334833628
FIG01409259_predicted_catabolite_control_protein_A_	FIG01409259	predicted_catabolite_control_protein_A_	0.3	33.9	31.9	0	8.9	0	12	3.4	8.5	18.3	0	5.4	0.609127243	0.597802329	-1.575630252
FIG00534823_FIG00534824:_hypothetical_protein_	FIG00534823	FIG00534824:_hypothetical_protein_	2.3	0	0	6	0	0.5	4	6.7	0	0	0	2.7	0.608490263	0.597802329	1.522727273
FIG00139190_Lipopolysaccharide_heptosyltransferase_III_(EC_2.4.1.-)_	FIG00139190	Lipopolysaccharide_heptosyltransferase_III_(EC_2.4.1.-)_	0.8	0	5.3	3	2.4	2.4	0	0	0.8	0.8	5.2	1.3	0.609188097	0.597802329	-1.716049383
FIG00004043_SSU_ribosomal_protein_S13e_(S15p)_	FIG00004043	SSU_ribosomal_protein_S13e_(S15p)_	100.3	376.3	70.5	538.4	36.3	43	249.4	174.4	52.5	69.9	120	208.2	0.609174347	0.597802329	-1.332113449
FIG00500086_chloramphenicol_acetyltransferase_	FIG00500086	chloramphenicol_acetyltransferase_	7.6	0	0	0	0	1.9	0	0	0	5.6	0	12.1	0.609112466	0.597802329	1.863157895
FIG00052789_SSU_ribosomal_protein_S6e_	FIG00052789	SSU_ribosomal_protein_S6e_	64	131.4	15.9	303.7	40.6	46.6	229.6	218	40	48.6	38.9	236.4	0.608978	0.597802329	1.347558951
FIG01397940_Putative_zinc_metalloprotease_MJ0392_(EC_3.4.24.-)_	FIG01397940	Putative_zinc_metalloprotease_MJ0392_(EC_3.4.24.-)_	0.6	6.8	9.3	0	2	2.9	2	0	5.8	0	24.5	4	0.608868849	0.597802329	1.680555556
FIG00064110_Cysteine_synthase_(EC_2.5.1.47)_	FIG00064110	Cysteine_synthase_(EC_2.5.1.47)_	2172.4	9724.5	3650.3	7192.6	6476.4	2874.1	14702.1	12613.9	2038	6144.9	2410.2	3494	0.608592479	0.597802329	1.290206075
FIG01335187_Polysaccharide_export_outer_membrane_protein_	FIG01335187	Polysaccharide_export_outer_membrane_protein_	368.2	1387.4	508.6	3561.3	764.8	524.6	2697.3	3786.5	552.4	1024.6	564	679.7	0.609104126	0.597802329	1.307748528
FIG01955899_Cellobiose_phosphotransferase_system_YdjC-like_protein_	FIG01955899	Cellobiose_phosphotransferase_system_YdjC-like_protein_	171.6	136.9	195.6	246.6	162.5	76.4	538.7	358.6	44.7	190.8	67.2	91.2	0.608293181	0.597802329	1.304769604
"FIG01303740_Signal_peptidase_SipW_(EC_3.4.21.89),_required_for_TasA_secretion_"	FIG01303740	"Signal_peptidase_SipW_(EC_3.4.21.89),_required_for_TasA_secretion_"	73.2	333	90.5	863.1	20.6	8.2	431.1	100.6	173.3	151.9	69.8	76.5	0.609278087	0.597822626	-1.384170654
FIG01685410_FIG00403256:_hypothetical_protein_	FIG01685410	FIG00403256:_hypothetical_protein_	0	75.8	0	0	0	0.5	0	20.1	0	20.7	0	0	0.609576087	0.598046993	-1.870098039
FIG00000364_3-methyl-2-oxobutanoate_hydroxymethyltransferase_(EC_2.1.2.11)_	FIG00000364	3-methyl-2-oxobutanoate_hydroxymethyltransferase_(EC_2.1.2.11)_	203.6	391.3	130.6	1124.8	351.1	150.6	993.9	1247.2	157.5	273.9	240.4	175.7	0.61007586	0.598469243	1.313180272
FIG00006306_Sulfite_reductase_alpha_subunit_(EC_1.8.99.1)_	FIG00006306	Sulfite_reductase_alpha_subunit_(EC_1.8.99.1)_	501.1	976	57.2	469.2	749.7	200.4	87.8	2727.6	138.7	449.3	313.7	271.4	0.610207936	0.598491361	1.35038597
FIG01296775_DNA-directed_RNA_polymerase_III_largest_subunit_(EC_2.7.7.6)_	FIG01296775	DNA-directed_RNA_polymerase_III_largest_subunit_(EC_2.7.7.6)_	0.3	0	5.3	15	0	9.6	8	10.1	3.5	5.6	19.4	1.3	0.610237175	0.598491361	1.586092715
FIG01031953_FIG01031957:_hypothetical_protein_	FIG01031953	FIG01031957:_hypothetical_protein_	271.7	70.4	38.6	36.1	35.7	50.4	165.6	47	12.9	50.2	12.9	81.8	0.610317809	0.598502393	-1.357721382
FIG01956446_Methyltransferase_type_11_	FIG01956446	Methyltransferase_type_11_	1.1	27	0	57.1	2	1.5	30	0	0.8	1.6	0	21.4	0.610458599	0.598572406	-1.648698885
